id,userId,status,paymentStatus,subtotal,tax,shippingCost,totalAmount,shippingAddress,billingAddress,paymentMethod,paymentTransactionId,trackingNumber,shippingCarrier,orderNotes,cancellationReason,createdAt,updatedAt,processedAt,shippedAt,deliveredAt,cancelledAt
e40a8f79-5ca1-4c86-a2ef-f1410aa8512a,eae80f33-6c8f-41eb-bed5-799b655e0991,SHIPPED,COMPLETED,640.56,51.24,0,691.8,"789 Pine Rd, Madison, TX 75001","789 Pine Rd, Madison, TX 75001",Bank Transfer,ea1401a1-da31-46fa-9e04-dcec80ef8397,TRK645588,UPS,,,2023-01-11T01:10:10.854659Z,2024-08-05T19:17:27.409829Z,2024-08-05T19:17:27.409829Z,2024-08-05T19:17:27.409829Z,,
6a852254-7443-4aa4-afcc-201789173a8b,eae80f33-6c8f-41eb-bed5-799b655e0991,DELIVERED,PROCESSING,2169.16,173.53,0,2342.69,"123 Main St, Anytown, NY 10001","123 Main St, Anytown, NY 10001",Credit Card,,TRK562393,FedEx,,,2022-05-20T00:08:21.420764Z,2023-12-28T03:13:13.920455Z,2023-12-28T03:13:13.920455Z,2023-12-28T03:13:13.920455Z,2023-12-28T03:13:13.920455Z,
16d31a3f-a25f-4d2c-89bb-a6aff5eb8a28,7c6e1ec5-5816-4d0c-8111-eb31ad9d9dd8,DELIVERED,COMPLETED,9538.650000000001,763.09,0,10301.740000000002,"654 Maple Dr, Lincoln, WA 98001","789 Pine Rd, Madison, TX 75001",Debit Card,91372df0-9da8-40ce-82b0-be362137c309,TRK346402,FedEx,,,2023-04-13T11:59:52.011226Z,2024-07-04T13:09:49.501626Z,2024-07-04T13:09:49.501626Z,2024-07-04T13:09:49.501626Z,2024-07-04T13:09:49.501626Z,
a3015401-2423-4a28-82ab-bcb571fbc30f,764efbe5-0fc9-45ba-a046-f7c7042d6b31,PROCESSING,FAILED,1374.19,109.94,0,1484.13,"987 Cedar Ln, Georgetown, OR 97001","987 Cedar Ln, Georgetown, OR 97001",Credit Card,,,,,,2024-03-22T04:02:08.566423Z,2024-08-20T14:04:51.609775Z,2024-08-20T14:04:51.609775Z,,,
27a316fb-16b6-4adc-bd4f-f3d06225bfa2,764efbe5-0fc9-45ba-a046-f7c7042d6b31,SHIPPED,FAILED,4995.3,399.62,0,5394.92,"321 Elm St, Franklin, FL 33101","789 Pine Rd, Madison, TX 75001",PayPal,,TRK770898,Amazon Logistics,,,2023-02-28T08:42:56.573009Z,2024-06-15T23:49:06.872097Z,2024-06-15T23:49:06.872097Z,2024-06-15T23:49:06.872097Z,,
bd623edd-2696-4be3-ab7f-e205b66b201a,c81e7de7-1ddf-4267-9ed1-ed40d5fbfbe1,SHIPPED,FAILED,6567.34,525.39,0,7092.7300000000005,"456 Oak Ave, Springfield, CA 90210","456 Oak Ave, Springfield, CA 90210",PayPal,,TRK361204,UPS,,,2022-06-07T21:30:40.155543Z,2023-05-20T16:55:59.067202Z,2023-05-20T16:55:59.067202Z,2023-05-20T16:55:59.067202Z,,
61ed638b-c373-4ed3-9a23-aa1d7ed8b811,c81e7de7-1ddf-4267-9ed1-ed40d5fbfbe1,SHIPPED,COMPLETED,4761.77,380.94,0,5142.71,"654 Maple Dr, Lincoln, WA 98001","654 Maple Dr, Lincoln, WA 98001",Debit Card,ba99194d-a228-49fb-b60f-d70d4a5b2275,TRK469645,FedEx,,,2022-03-20T05:06:08.088642Z,2022-06-16T01:07:33.480132Z,2022-06-16T01:07:33.480132Z,2022-06-16T01:07:33.480132Z,,
94c79f46-0b3c-479e-8c0c-8456bbf5f383,98056214-d647-41bd-af6d-abacddd74686,RETURNED,COMPLETED,1865.7800000000002,149.26,0,2015.0400000000002,"456 Oak Ave, Springfield, CA 90210","456 Oak Ave, Springfield, CA 90210",Bank Transfer,63e5b34d-7a6c-4459-8256-f45fe9d0bc0d,,,,,2023-12-13T11:11:38.333803Z,2024-12-23T03:31:06.181050Z,2024-12-23T03:31:06.181050Z,,,
28244e5a-de8e-4234-b032-650a71984872,98056214-d647-41bd-af6d-abacddd74686,DELIVERED,PROCESSING,7986.52,638.92,0,8625.44,"987 Cedar Ln, Georgetown, OR 97001","456 Oak Ave, Springfield, CA 90210",Debit Card,,TRK626598,Amazon Logistics,,,2022-04-26T12:11:24.712116Z,2023-03-20T21:51:16.619816Z,2023-03-20T21:51:16.619816Z,2023-03-20T21:51:16.619816Z,2023-03-20T21:51:16.619816Z,
3802bd6f-08e9-49a3-8a9f-2780d5fd06ec,98056214-d647-41bd-af6d-abacddd74686,SHIPPED,COMPLETED,2976.86,238.15,0,3215.01,"654 Maple Dr, Lincoln, WA 98001","654 Maple Dr, Lincoln, WA 98001",Google Pay,7e008e24-d0ec-48b5-bc88-67e4e4e74da1,TRK620969,DHL,,,2024-08-02T10:00:17.487194Z,2024-08-07T05:00:55.392367Z,2024-08-07T05:00:55.392367Z,2024-08-07T05:00:55.392367Z,,
63d99b74-b53b-4a23-8ea2-28750675d382,98056214-d647-41bd-af6d-abacddd74686,DELIVERED,FAILED,8835.43,706.83,0,9542.26,"456 Oak Ave, Springfield, CA 90210","456 Oak Ave, Springfield, CA 90210",Bank Transfer,,TRK184466,USPS,,,2023-02-11T13:40:42.219365Z,2023-07-24T19:47:20.434230Z,2023-07-24T19:47:20.434230Z,2023-07-24T19:47:20.434230Z,2023-07-24T19:47:20.434230Z,
2a381f07-d48d-4a6c-a894-bde973fb4c47,98056214-d647-41bd-af6d-abacddd74686,PROCESSING,PENDING,1771.91,141.75,0,1913.66,"456 Oak Ave, Springfield, CA 90210","123 Main St, Anytown, NY 10001",Credit Card,,,,,,2024-04-08T19:08:01.685894Z,2024-10-13T18:46:59.165326Z,2024-10-13T18:46:59.165326Z,,,
bc3b2d84-dcbd-4b8e-99aa-625bf9493218,35afbdc0-2ad4-4f75-b2bb-69657936baa6,PROCESSING,COMPLETED,8266.94,661.36,0,8928.300000000001,"456 Oak Ave, Springfield, CA 90210","456 Oak Ave, Springfield, CA 90210",Apple Pay,fe95b981-19c4-481d-8710-9cc018167b55,,,,,2023-12-19T18:25:14.457065Z,2024-04-22T14:42:46.851825Z,2024-04-22T14:42:46.851825Z,,,
6941e8bf-4b34-404f-a541-be892248aed9,35afbdc0-2ad4-4f75-b2bb-69657936baa6,PROCESSING,COMPLETED,6059.41,484.75,0,6544.16,"456 Oak Ave, Springfield, CA 90210","456 Oak Ave, Springfield, CA 90210",Credit Card,af13d402-6715-4bda-b28f-f7e3dae01412,,,,,2022-08-17T20:34:48.892687Z,2022-09-27T01:17:36.560393Z,2022-09-27T01:17:36.560393Z,,,
b83d2518-c42a-4291-94a8-d6feb6e40409,35afbdc0-2ad4-4f75-b2bb-69657936baa6,SHIPPED,FAILED,5032.0599999999995,402.56,0,5434.62,"123 Main St, Anytown, NY 10001","789 Pine Rd, Madison, TX 75001",Apple Pay,,TRK563726,Amazon Logistics,,,2023-07-11T13:34:31.420964Z,2024-05-11T00:06:48.611161Z,2024-05-11T00:06:48.611161Z,2024-05-11T00:06:48.611161Z,,
967b8fcb-8357-4d6b-b5e0-e7787723bb65,35afbdc0-2ad4-4f75-b2bb-69657936baa6,SHIPPED,COMPLETED,4936.57,394.93,0,5331.5,"789 Pine Rd, Madison, TX 75001","789 Pine Rd, Madison, TX 75001",Apple Pay,2732fea2-5178-4b14-9d90-111ac72771b6,TRK947944,UPS,,,2023-06-18T10:49:47.406550Z,2024-08-02T09:55:25.785314Z,2024-08-02T09:55:25.785314Z,2024-08-02T09:55:25.785314Z,,
ac25a52d-0715-4e9d-b487-0384f7c017e4,35afbdc0-2ad4-4f75-b2bb-69657936baa6,PROCESSING,PROCESSING,2621.4,209.71,0,2831.11,"456 Oak Ave, Springfield, CA 90210","456 Oak Ave, Springfield, CA 90210",PayPal,,,,,,2022-01-18T09:44:04.047680Z,2023-08-23T05:39:16.557734Z,2023-08-23T05:39:16.557734Z,,,
a512639b-9a8c-4be7-b665-96c24b22bb84,98e0b481-7c2f-40db-9698-a7ce39009ef7,DELIVERED,PENDING,8893.529999999999,711.48,0,9605.009999999998,"321 Elm St, Franklin, FL 33101","321 Elm St, Franklin, FL 33101",Credit Card,,TRK104035,DHL,,,2022-06-14T16:44:12.116280Z,2024-07-06T17:01:03.229994Z,2024-07-06T17:01:03.229994Z,2024-07-06T17:01:03.229994Z,2024-07-06T17:01:03.229994Z,
79911f7b-10e0-4176-929a-2dd2bc33bbe6,98e0b481-7c2f-40db-9698-a7ce39009ef7,DELIVERED,COMPLETED,2172.4300000000003,173.79,0,2346.2200000000003,"789 Pine Rd, Madison, TX 75001","789 Pine Rd, Madison, TX 75001",Bank Transfer,95ee7621-1977-40cf-9062-464b34052a20,TRK962595,USPS,,,2022-07-03T08:15:56.555179Z,2023-02-28T17:45:00.980751Z,2023-02-28T17:45:00.980751Z,2023-02-28T17:45:00.980751Z,2023-02-28T17:45:00.980751Z,
078299e4-a823-46ea-9e63-c277a51dec38,98e0b481-7c2f-40db-9698-a7ce39009ef7,DELIVERED,FAILED,3439.3399999999997,275.15,0,3714.49,"987 Cedar Ln, Georgetown, OR 97001","987 Cedar Ln, Georgetown, OR 97001",Debit Card,,TRK209843,UPS,,,2024-05-28T07:11:54.582809Z,2024-07-19T16:39:57.404083Z,2024-07-19T16:39:57.404083Z,2024-07-19T16:39:57.404083Z,2024-07-19T16:39:57.404083Z,
64cc6288-765a-41b5-840b-b92fc78ce644,98e0b481-7c2f-40db-9698-a7ce39009ef7,SHIPPED,COMPLETED,4930.0,394.4,0,5324.4,"456 Oak Ave, Springfield, CA 90210","456 Oak Ave, Springfield, CA 90210",Google Pay,3d40181e-a9e8-4108-905a-f1a0ac6bea4a,TRK441171,FedEx,,,2024-03-06T03:00:04.199095Z,2024-05-24T21:32:50.164470Z,2024-05-24T21:32:50.164470Z,2024-05-24T21:32:50.164470Z,,
a38d4af6-ad24-4b28-b13c-de706946bdcc,98e0b481-7c2f-40db-9698-a7ce39009ef7,SHIPPED,FAILED,6122.980000000001,489.84,0,6612.8200000000015,"654 Maple Dr, Lincoln, WA 98001","654 Maple Dr, Lincoln, WA 98001",Credit Card,,TRK627609,FedEx,,,2023-05-20T12:06:41.045559Z,2024-07-25T20:46:23.865622Z,2024-07-25T20:46:23.865622Z,2024-07-25T20:46:23.865622Z,,
d7d4c92c-1446-4c48-9170-d2e8a8442ad4,28c1bdbf-53c7-41c5-8556-6f3c52c8b981,RETURNED,COMPLETED,9828.0,786.24,0,10614.24,"456 Oak Ave, Springfield, CA 90210","456 Oak Ave, Springfield, CA 90210",Google Pay,2ab9a5b8-10ee-4d51-8736-657378294ecd,,,,,2024-05-23T17:41:15.567298Z,2024-11-16T09:22:42.521644Z,2024-11-16T09:22:42.521644Z,,,
374d4d97-7fdf-41fb-8b81-459cdcd0257f,28c1bdbf-53c7-41c5-8556-6f3c52c8b981,PROCESSING,COMPLETED,8322.84,665.83,0,8988.67,"321 Elm St, Franklin, FL 33101","321 Elm St, Franklin, FL 33101",Bank Transfer,3db79a9a-5459-42de-9154-a7f174c7d859,,,,,2023-08-31T18:57:10.360110Z,2024-02-13T07:38:17.703764Z,2024-02-13T07:38:17.703764Z,,,
6e4bd796-b173-42ab-b5bf-19331f8b1aec,28c1bdbf-53c7-41c5-8556-6f3c52c8b981,PENDING,COMPLETED,1846.02,147.68,0,1993.7,"789 Pine Rd, Madison, TX 75001","789 Pine Rd, Madison, TX 75001",Apple Pay,ff1cefa8-c025-4687-ae81-df9609fb9ee0,,,,,2023-09-26T12:31:01.589756Z,2023-09-27T17:50:38.479497Z,,,,
99610dab-210b-4b31-8950-97f0158aeeeb,19aa2702-ffc6-4b1b-8ea9-251630beec81,RETURNED,PROCESSING,10460.42,836.83,0,11297.25,"321 Elm St, Franklin, FL 33101","456 Oak Ave, Springfield, CA 90210",Bank Transfer,,,,,,2023-09-15T16:54:19.118011Z,2024-04-12T14:15:18.879645Z,2024-04-12T14:15:18.879645Z,,,
40ddb01e-2d5d-482d-8be0-31b5c7c990da,d5124e5c-7f30-418b-84a2-5c4823626f9f,RETURNED,PROCESSING,3311.9999999999995,264.96,0,3576.9599999999996,"654 Maple Dr, Lincoln, WA 98001","654 Maple Dr, Lincoln, WA 98001",Credit Card,,,,,,2024-06-27T01:10:25.146319Z,2024-10-22T01:25:25.303959Z,2024-10-22T01:25:25.303959Z,,,
eb7a5dc1-a33d-4f68-8897-5d36b89946c6,d5124e5c-7f30-418b-84a2-5c4823626f9f,PROCESSING,COMPLETED,1297.44,103.8,0,1401.24,"123 Main St, Anytown, NY 10001","321 Elm St, Franklin, FL 33101",Debit Card,c4f44156-a602-41f1-b62d-6fabb1f48725,,,,,2024-04-14T17:35:15.648915Z,2024-12-12T08:53:54.779629Z,2024-12-12T08:53:54.779629Z,,,
4712ad5f-c337-4645-8388-27daaf6845b7,d5124e5c-7f30-418b-84a2-5c4823626f9f,DELIVERED,FAILED,6114.16,489.13,0,6603.29,"321 Elm St, Franklin, FL 33101","321 Elm St, Franklin, FL 33101",Apple Pay,,TRK667659,DHL,,,2022-02-18T00:13:02.712672Z,2024-01-25T23:24:48.711799Z,2024-01-25T23:24:48.711799Z,2024-01-25T23:24:48.711799Z,2024-01-25T23:24:48.711799Z,
292d26c1-77b2-4d2b-a784-a02861493983,f4d19122-bdcf-4bd5-bc2f-b93b079ee0b3,SHIPPED,PENDING,1961.86,156.95,0,2118.81,"456 Oak Ave, Springfield, CA 90210","987 Cedar Ln, Georgetown, OR 97001",Credit Card,,TRK548504,DHL,,,2024-02-19T15:58:46.956580Z,2024-02-28T20:07:33.495037Z,2024-02-28T20:07:33.495037Z,2024-02-28T20:07:33.495037Z,,
6621d1c9-9f2d-4147-8334-53c2b36b420e,f4d19122-bdcf-4bd5-bc2f-b93b079ee0b3,DELIVERED,PROCESSING,9887.65,791.01,0,10678.66,"123 Main St, Anytown, NY 10001","321 Elm St, Franklin, FL 33101",PayPal,,TRK222504,DHL,,,2022-08-25T08:58:18.317735Z,2023-05-10T04:38:38.983713Z,2023-05-10T04:38:38.983713Z,2023-05-10T04:38:38.983713Z,2023-05-10T04:38:38.983713Z,
f266aa95-f68c-4e32-9809-2b3b98e2ea05,f4d19122-bdcf-4bd5-bc2f-b93b079ee0b3,CANCELLED,COMPLETED,1881.34,150.51,0,2031.85,"123 Main St, Anytown, NY 10001","123 Main St, Anytown, NY 10001",PayPal,599d5df1-2f42-4e41-900f-cce814f3e237,,,,Customer request,2023-03-23T15:08:20.977733Z,2024-05-31T05:11:54.189582Z,,,,2024-05-31T05:11:54.189582Z
96b51993-ccb2-45ed-935e-e327ddb07468,f4d19122-bdcf-4bd5-bc2f-b93b079ee0b3,DELIVERED,COMPLETED,9120.4,729.63,0,9850.029999999999,"789 Pine Rd, Madison, TX 75001","789 Pine Rd, Madison, TX 75001",Apple Pay,b6ae4389-050b-4e12-8a70-d19a35ed389b,TRK612857,FedEx,,,2022-11-11T15:57:24.318320Z,2024-05-18T09:43:50.341500Z,2024-05-18T09:43:50.341500Z,2024-05-18T09:43:50.341500Z,2024-05-18T09:43:50.341500Z,
2f05a606-531b-4f6b-868d-276e0b8ba3e0,2e839eff-e4ba-4134-82de-843ba5840dbe,PROCESSING,COMPLETED,2139.1,171.13,0,2310.23,"321 Elm St, Franklin, FL 33101","321 Elm St, Franklin, FL 33101",Google Pay,a333a67e-7317-4834-9110-918575edd2de,,,,,2022-08-12T03:10:44.869164Z,2024-04-13T01:00:47.261238Z,2024-04-13T01:00:47.261238Z,,,
fb881599-059a-40ff-81ca-b565a77a2627,2e839eff-e4ba-4134-82de-843ba5840dbe,PROCESSING,COMPLETED,6302.999999999999,504.24,0,6807.239999999999,"987 Cedar Ln, Georgetown, OR 97001","987 Cedar Ln, Georgetown, OR 97001",Apple Pay,2238bb2a-b7b2-47b8-b755-ef4ae4c76a2f,,,,,2022-05-27T20:29:31.164681Z,2023-08-05T08:34:41.572079Z,2023-08-05T08:34:41.572079Z,,,
955ddbb0-2a88-4607-be65-ff295c21c263,de6d31dd-03a3-4225-906a-4041f6cd46ef,SHIPPED,COMPLETED,290.81,23.26,0,314.07,"789 Pine Rd, Madison, TX 75001","789 Pine Rd, Madison, TX 75001",Apple Pay,04102088-d010-4133-a3c6-d68fe4052990,TRK157398,DHL,,,2023-11-29T11:08:45.900954Z,2024-05-07T03:25:07.526759Z,2024-05-07T03:25:07.526759Z,2024-05-07T03:25:07.526759Z,,
d5ef9ab8-816b-42b7-a2a7-3f2ac7d8abeb,de6d31dd-03a3-4225-906a-4041f6cd46ef,CANCELLED,COMPLETED,7413.0599999999995,593.04,0,8006.099999999999,"789 Pine Rd, Madison, TX 75001","456 Oak Ave, Springfield, CA 90210",PayPal,48d17a0b-2cd3-4edb-8089-48565c2018b8,,,,Customer request,2023-10-15T01:23:19.628397Z,2023-12-01T08:28:29.322181Z,,,,2023-12-01T08:28:29.322181Z
c3a2f1fb-e4f7-4d05-bdef-db098f06de7e,46a816a4-469d-4ef7-a23c-1c34f2c04f61,PROCESSING,COMPLETED,2872.5899999999997,229.81,0,3102.3999999999996,"456 Oak Ave, Springfield, CA 90210","456 Oak Ave, Springfield, CA 90210",Apple Pay,5ed56a96-6c48-40af-8ea3-cc393d0db660,,,,,2023-09-10T06:02:21.242606Z,2024-05-17T16:34:01.233041Z,2024-05-17T16:34:01.233041Z,,,
e9680c2c-6fcb-48b3-8e27-7cd43b16205e,46a816a4-469d-4ef7-a23c-1c34f2c04f61,PROCESSING,COMPLETED,1117.6899999999998,89.42,0,1207.11,"456 Oak Ave, Springfield, CA 90210","456 Oak Ave, Springfield, CA 90210",PayPal,71e0400d-c909-4f14-95b1-eb2925c08bb3,,,,,2024-07-29T19:11:27.981822Z,2024-08-07T16:30:32.560933Z,2024-08-07T16:30:32.560933Z,,,
db2a4734-cc8f-49e3-a601-a9d8df34dfd1,6b3f72d8-eea0-4832-b228-f79230c0efaf,DELIVERED,COMPLETED,2080.03,166.4,0,2246.4300000000003,"789 Pine Rd, Madison, TX 75001","789 Pine Rd, Madison, TX 75001",PayPal,462b9cb0-95b4-4664-b501-d0442a171de7,TRK500048,USPS,,,2022-11-20T21:04:20.190357Z,2023-03-25T14:44:19.428441Z,2023-03-25T14:44:19.428441Z,2023-03-25T14:44:19.428441Z,2023-03-25T14:44:19.428441Z,
ae46677a-d47b-4ff2-bd70-8ef2afa2ddde,6b3f72d8-eea0-4832-b228-f79230c0efaf,PENDING,COMPLETED,845.3499999999999,67.63,0,912.9799999999999,"456 Oak Ave, Springfield, CA 90210","456 Oak Ave, Springfield, CA 90210",Bank Transfer,1b488a33-0a34-48ef-94a0-26a7d65c0c52,,,,,2024-01-31T12:59:10.621270Z,2024-08-21T18:59:04.325469Z,,,,
c51c66ab-7c76-48c0-87a2-c611c63df96b,6b3f72d8-eea0-4832-b228-f79230c0efaf,DELIVERED,COMPLETED,3926.07,314.09,0,4240.16,"123 Main St, Anytown, NY 10001","123 Main St, Anytown, NY 10001",Credit Card,528ad4a2-66bb-4e59-b056-be1344704a31,TRK666548,Amazon Logistics,,,2024-07-16T10:03:39.616082Z,2024-12-10T18:50:01.722986Z,2024-12-10T18:50:01.722986Z,2024-12-10T18:50:01.722986Z,2024-12-10T18:50:01.722986Z,
249e75f4-229b-46fa-ab69-5ee702d41c31,9e1833fb-4391-471f-a23b-c4484fa33848,DELIVERED,COMPLETED,5081.97,406.56,0,5488.530000000001,"789 Pine Rd, Madison, TX 75001","654 Maple Dr, Lincoln, WA 98001",PayPal,66f1cf4f-63ab-434e-8897-05dab3f7908d,TRK643490,FedEx,,,2022-10-22T05:41:18.408800Z,2023-08-01T23:32:49.541802Z,2023-08-01T23:32:49.541802Z,2023-08-01T23:32:49.541802Z,2023-08-01T23:32:49.541802Z,
3d68e2c9-ba44-41b9-93ba-5b4e3263731f,9e1833fb-4391-471f-a23b-c4484fa33848,DELIVERED,PENDING,686.8,54.94,0,741.74,"987 Cedar Ln, Georgetown, OR 97001","987 Cedar Ln, Georgetown, OR 97001",Debit Card,,TRK444107,Amazon Logistics,,,2022-05-27T02:28:47.612165Z,2023-09-12T23:34:38.692409Z,2023-09-12T23:34:38.692409Z,2023-09-12T23:34:38.692409Z,2023-09-12T23:34:38.692409Z,
674e5718-a080-4e00-b1f2-3e0de19f8187,9e1833fb-4391-471f-a23b-c4484fa33848,SHIPPED,FAILED,696.6,55.73,0,752.33,"456 Oak Ave, Springfield, CA 90210","654 Maple Dr, Lincoln, WA 98001",Credit Card,,TRK769196,FedEx,,,2022-09-26T10:51:06.828278Z,2023-06-25T06:27:31.797493Z,2023-06-25T06:27:31.797493Z,2023-06-25T06:27:31.797493Z,,
969ba4c6-154d-4525-a6ed-d222d3c84b6e,9e1833fb-4391-471f-a23b-c4484fa33848,PROCESSING,COMPLETED,2297.11,183.77,0,2480.88,"654 Maple Dr, Lincoln, WA 98001","654 Maple Dr, Lincoln, WA 98001",PayPal,4d1fc34f-3cf9-4d56-8325-ca6d3318f290,,,,,2024-02-10T13:54:34.119618Z,2024-03-22T18:15:39.515568Z,2024-03-22T18:15:39.515568Z,,,
b925a1c1-f06a-4a76-ba40-4e6c9f05d411,aac807b1-1758-4255-a4ca-eee677710b4d,SHIPPED,COMPLETED,4426.84,354.15,0,4780.99,"789 Pine Rd, Madison, TX 75001","789 Pine Rd, Madison, TX 75001",Google Pay,30d588b6-13a7-4f85-b209-d26ad8bd8750,TRK925506,Amazon Logistics,,,2022-06-01T17:55:27.969525Z,2023-08-08T18:13:14.863096Z,2023-08-08T18:13:14.863096Z,2023-08-08T18:13:14.863096Z,,
a1855e25-cd92-4826-92f0-8a39dc1f1901,aac807b1-1758-4255-a4ca-eee677710b4d,PENDING,PROCESSING,10597.949999999999,847.84,0,11445.789999999999,"789 Pine Rd, Madison, TX 75001","123 Main St, Anytown, NY 10001",Debit Card,,,,,,2024-05-28T17:08:54.601363Z,2024-09-26T09:08:41.908213Z,,,,
9069062f-d6b4-46b1-a5ed-6636ccc43be7,aac807b1-1758-4255-a4ca-eee677710b4d,PROCESSING,COMPLETED,824.3399999999999,65.95,0,890.29,"321 Elm St, Franklin, FL 33101","321 Elm St, Franklin, FL 33101",Bank Transfer,01c7f0d7-d80f-4afe-89b3-30c66e46381c,,,,,2023-02-15T02:57:21.977971Z,2024-08-11T15:13:24.794323Z,2024-08-11T15:13:24.794323Z,,,
bffb2965-831e-4695-9e94-7af735b4d31e,aac807b1-1758-4255-a4ca-eee677710b4d,SHIPPED,COMPLETED,967.37,77.39,0,1044.76,"654 Maple Dr, Lincoln, WA 98001","321 Elm St, Franklin, FL 33101",Credit Card,bb5972f7-7143-4cfd-826e-8394be4b3cf9,TRK504576,USPS,,,2023-08-05T07:13:22.253749Z,2023-10-05T22:00:40.350081Z,2023-10-05T22:00:40.350081Z,2023-10-05T22:00:40.350081Z,,
dbf38b0f-e08c-412d-8ce8-07f263129a14,19875587-3860-4584-bce9-a1e143c8d92b,SHIPPED,COMPLETED,642.8,51.42,0,694.2199999999999,"987 Cedar Ln, Georgetown, OR 97001","987 Cedar Ln, Georgetown, OR 97001",Google Pay,051d91b5-6665-423d-a634-ca3aa6f4fcfa,TRK609774,UPS,,,2023-01-01T11:50:56.121309Z,2023-04-14T12:18:15.411972Z,2023-04-14T12:18:15.411972Z,2023-04-14T12:18:15.411972Z,,
1f26155c-4faf-44b5-8739-c293ab959eac,19875587-3860-4584-bce9-a1e143c8d92b,SHIPPED,FAILED,7049.34,563.95,0,7613.29,"456 Oak Ave, Springfield, CA 90210","456 Oak Ave, Springfield, CA 90210",Apple Pay,,TRK368880,FedEx,,,2023-07-12T19:26:49.681738Z,2024-08-02T13:00:21.958516Z,2024-08-02T13:00:21.958516Z,2024-08-02T13:00:21.958516Z,,
764a3193-b45f-4b98-99dc-832b21a5d13b,603e5878-e3c9-4cd9-84d5-2fb558522dad,PENDING,FAILED,934.41,74.75,0,1009.16,"987 Cedar Ln, Georgetown, OR 97001","321 Elm St, Franklin, FL 33101",PayPal,,,,,,2023-10-01T22:29:20.665432Z,2024-01-13T10:34:55.857877Z,,,,
3d49d3a9-ab20-4928-901a-8cde01a1af42,603e5878-e3c9-4cd9-84d5-2fb558522dad,PENDING,COMPLETED,507.29999999999995,40.58,0,547.88,"456 Oak Ave, Springfield, CA 90210","456 Oak Ave, Springfield, CA 90210",Apple Pay,1de62d04-8961-49f8-9fcf-723188cc8066,,,,,2023-07-14T00:08:31.224388Z,2023-07-22T08:09:31.440085Z,,,,
001b551f-44d3-48e7-8265-f296085d9920,603e5878-e3c9-4cd9-84d5-2fb558522dad,DELIVERED,COMPLETED,481.13,38.49,0,519.62,"123 Main St, Anytown, NY 10001","321 Elm St, Franklin, FL 33101",Bank Transfer,79476a1a-18c9-436c-835a-892e901ff1bc,TRK743475,Amazon Logistics,,,2023-06-26T18:14:37.332386Z,2024-01-28T00:36:26.603070Z,2024-01-28T00:36:26.603070Z,2024-01-28T00:36:26.603070Z,2024-01-28T00:36:26.603070Z,
39fe1a61-1d64-466e-a5f9-51bd595b4959,603e5878-e3c9-4cd9-84d5-2fb558522dad,SHIPPED,COMPLETED,180.69,14.46,0,195.15,"321 Elm St, Franklin, FL 33101","321 Elm St, Franklin, FL 33101",Bank Transfer,1925276a-c53c-492f-9fae-e5bff83e270d,TRK306093,FedEx,,,2022-11-24T11:07:54.741250Z,2023-07-24T10:34:47.936123Z,2023-07-24T10:34:47.936123Z,2023-07-24T10:34:47.936123Z,,
031da79d-8da8-46a2-9e9c-6ca42f8bf5db,cae622d0-d486-4bdf-8d26-da45d67b7c50,DELIVERED,REFUNDED,575.86,46.07,0,621.9300000000001,"123 Main St, Anytown, NY 10001","123 Main St, Anytown, NY 10001",PayPal,,TRK315531,Amazon Logistics,,,2022-05-03T03:48:24.879905Z,2024-09-01T08:49:46.802859Z,2024-09-01T08:49:46.802859Z,2024-09-01T08:49:46.802859Z,2024-09-01T08:49:46.802859Z,
24ed2581-536e-4841-9c70-3bce90e4ee67,cae622d0-d486-4bdf-8d26-da45d67b7c50,SHIPPED,COMPLETED,293.26,23.46,0,316.71999999999997,"321 Elm St, Franklin, FL 33101","321 Elm St, Franklin, FL 33101",PayPal,a15ccf8e-ef4c-4d40-b95a-3022127f82fb,TRK734433,FedEx,,,2023-01-03T16:14:46.245404Z,2023-08-10T12:18:48.497964Z,2023-08-10T12:18:48.497964Z,2023-08-10T12:18:48.497964Z,,
f0c1b1b4-c4e6-4be3-a75d-0008e47be0d1,cae622d0-d486-4bdf-8d26-da45d67b7c50,DELIVERED,PROCESSING,4225.91,338.07,0,4563.98,"321 Elm St, Franklin, FL 33101","321 Elm St, Franklin, FL 33101",PayPal,,TRK343944,FedEx,,,2022-12-24T06:32:52.667854Z,2024-02-26T00:11:34.133920Z,2024-02-26T00:11:34.133920Z,2024-02-26T00:11:34.133920Z,2024-02-26T00:11:34.133920Z,
bfd2e131-0f20-4533-95c9-290330b5f797,cae622d0-d486-4bdf-8d26-da45d67b7c50,DELIVERED,COMPLETED,4017.92,321.43,0,4339.35,"987 Cedar Ln, Georgetown, OR 97001","987 Cedar Ln, Georgetown, OR 97001",Apple Pay,76a96098-0e37-4838-a9be-b250e03a3129,TRK765103,UPS,,,2022-12-31T14:29:08.007678Z,2023-10-01T08:04:01.059346Z,2023-10-01T08:04:01.059346Z,2023-10-01T08:04:01.059346Z,2023-10-01T08:04:01.059346Z,
